Kind,Name,SumEssential,SumCyclomaticStrict,SumCyclomaticModified,SumCyclomatic,RatioCommentToCode,PercentLackOfCohesionModified,PercentLackOfCohesion,MinEssentialKnots,MaxNesting,MaxInheritanceTree,MaxEssentialKnots,MaxEssential,MaxCyclomaticStrict,MaxCyclomaticModified,MaxCyclomatic,Knots,Essential,CyclomaticStrict,CyclomaticModified,Cyclomatic,CountStmtExe_Php,CountStmtExe_Javascript,CountStmtExe,CountStmtDecl_Php,CountStmtDecl_Javascript,CountStmtDecl,CountStmt,CountSemicolon,CountPathLog,CountPath,CountOutput,CountLineComment_Php,CountLineComment_Javascript,CountLineComment_Html,CountLineComment,CountLineCodeExe,CountLineCodeDecl,CountLineCode_Php,CountLineCode_Javascript,CountLineCode,CountLineBlank_Php,CountLineBlank_Javascript,CountDeclMethodPublic,CountInput,CountLine,CountLine_Html,CountLine_Javascript,CountLine_Php,CountLineBlank,CountLineBlank_Html,CountDeclMethodProtected,CountDeclMethodPrivate,CountDeclMethodDefault,CountDeclMethodAll,CountDeclMethod,CountDeclInstanceVariablePublic,CountDeclInstanceVariableProtected,CountDeclInstanceVariablePrivate,CountDeclInstanceVariable,CountDeclInstanceMethod,CountDeclFunction,CountDeclFile,CountDeclExecutableUnit,CountDeclClassVariable,CountDeclClassMethod,CountDeclClass,CountClassDerived,CountClassCoupledModified,CountClassCoupled,CountClassBase,AvgLineComment,AvgLineCode,AvgLineBlank,AvgLine,AvgEssential,AvgCyclomaticStrict,AvgCyclomaticModified,AvgCyclomatic
Public Abstract Method,"CH.ifa.draw.framework.Connector.containsPoint",0,0,0,0,3.00,,,0,0,,0,,,,,0,0,0,0,0,,,0,,,1,1,1,0,0,1,,,,3,0,1,,,1,,,,0,4,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Abstract Method,"CH.ifa.draw.framework.Connector.displayBox",0,0,0,0,3.00,,,0,0,,0,,,,,0,0,0,0,0,,,0,,,1,1,1,0,0,1,,,,3,0,1,,,1,,,,6,4,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Abstract Method,"CH.ifa.draw.framework.Connector.draw",0,0,0,0,4.00,,,0,0,,0,,,,,0,0,0,0,0,,,0,,,1,1,1,0,0,0,,,,4,0,1,,,1,,,,1,5,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Abstract Method,"CH.ifa.draw.framework.Connector.findEnd",0,0,0,0,3.00,,,0,0,,0,,,,,0,0,0,0,0,,,0,,,1,1,1,0,0,1,,,,3,0,1,,,1,,,,1,4,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Abstract Method,"CH.ifa.draw.framework.Connector.findStart",0,0,0,0,3.00,,,0,0,,0,,,,,0,0,0,0,0,,,0,,,1,1,1,0,0,1,,,,3,0,1,,,1,,,,1,4,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
File,"CH.ifa.draw.framework.Connector.html",0,0,0,0,0.00,,,,0,,,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,2,2,,,0,0,0,0,0,,,131,131,0,0,0,0,,,,,,,,,,,0,,0,,,0,,,,,2,0,0,131,0,0,0,0
Public Abstract Method,"CH.ifa.draw.framework.Connector.owner",0,0,0,0,3.00,,,0,0,,0,,,,,0,0,0,0,0,,,0,,,1,1,1,0,0,1,,,,3,0,1,,,1,,,,10,4,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Interface,"CH.ifa.draw.framework.Drawing",0,0,0,0,3.80,0,0,,0,3,,0,0,0,0,,,,,,,,0,,,28,28,27,,,,,,,114,0,29,,,30,,,27,,172,,,,28,,0,0,0,34,27,,,,0,27,,,,0,0,,1,4,4,3,0,0,0,0,0,0,0,0
Public Abstract Method,"CH.ifa.draw.framework.Drawing.add",0,0,0,0,5.00,,,0,0,,0,,,,,0,0,0,0,0,,,0,,,1,1,1,0,0,1,,,,5,0,1,,,1,,,,3,6,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Abstract Method,"CH.ifa.draw.framework.Drawing.addAll",0,0,0,0,3.00,,,0,0,,0,,,,,0,0,0,0,0,,,0,,,1,1,1,0,0,0,,,,3,0,1,,,1,,,,0,4,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Abstract Method,"CH.ifa.draw.framework.Drawing.addDrawingChangeListener",0,0,0,0,3.00,,,0,0,,0,,,,,0,0,0,0,0,,,0,,,1,1,1,0,0,0,,,,3,0,1,,,1,,,,2,4,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Abstract Method,"CH.ifa.draw.framework.Drawing.bringToFront",0,0,0,0,3.00,,,0,0,,0,,,,,0,0,0,0,0,,,0,,,1,1,1,0,0,0,,,,3,0,1,,,1,,,,1,4,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Abstract Method,"CH.ifa.draw.framework.Drawing.draw",0,0,0,0,3.00,,,0,0,,0,,,,,0,0,0,0,0,,,0,,,1,1,1,0,0,0,,,,3,0,1,,,1,,,,1,4,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Abstract Method,"CH.ifa.draw.framework.Drawing.drawingChangeListeners",0,0,0,0,3.00,,,0,0,,0,,,,,0,0,0,0,0,,,0,,,1,1,1,0,0,1,,,,3,0,1,,,1,,,,1,4,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Abstract Method,"CH.ifa.draw.framework.Drawing.figureInvalidated",0,0,0,0,4.00,,,0,0,,0,,,,,0,0,0,0,0,,,0,,,1,1,1,0,0,0,,,,4,0,1,,,1,,,,0,5,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Abstract Method,"CH.ifa.draw.framework.Drawing.figureRequestRemove",0,0,0,0,5.00,,,0,0,,0,,,,,0,0,0,0,0,,,0,,,1,1,1,0,0,0,,,,5,0,1,,,1,,,,0,6,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Abstract Method,"CH.ifa.draw.framework.Drawing.figureRequestUpdate",0,0,0,0,3.00,,,0,0,,0,,,,,0,0,0,0,0,,,0,,,1,1,1,0,0,0,,,,3,0,1,,,1,,,,0,4,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Abstract Method,"CH.ifa.draw.framework.Drawing.figures",0,0,0,0,4.00,,,0,0,,0,,,,,0,0,0,0,0,,,0,,,1,1,1,0,0,1,,,,4,0,1,,,1,,,,2,5,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Abstract Method,"CH.ifa.draw.framework.Drawing.figuresReverse",0,0,0,0,4.00,,,0,0,,0,,,,,0,0,0,0,0,,,0,,,1,1,1,0,0,1,,,,4,0,1,,,1,,,,5,5,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Abstract Method,"CH.ifa.draw.framework.Drawing.findFigure",0,0,0,0,4.00,,,0,0,,0,,,,,0,0,0,0,0,,,0,,,1,1,1,0,0,1,,,,4,0,1,,,1,,,,1,5,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Abstract Method,"CH.ifa.draw.framework.Drawing.findFigure",0,0,0,0,3.00,,,0,0,,0,,,,,0,0,0,0,0,,,0,,,1,1,1,0,0,1,,,,3,0,1,,,1,,,,0,4,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Abstract Method,"CH.ifa.draw.framework.Drawing.findFigure",0,0,0,0,6.00,,,0,0,,0,,,,,0,0,0,0,0,,,0,,,1,1,1,0,0,1,,,,6,0,1,,,1,,,,0,7,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Abstract Method,"CH.ifa.draw.framework.Drawing.findFigureInside",0,0,0,0,6.00,,,0,0,,0,,,,,0,0,0,0,0,,,0,,,1,1,1,0,0,1,,,,6,0,1,,,1,,,,5,7,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Abstract Method,"CH.ifa.draw.framework.Drawing.findFigureInsideWithout",0,0,0,0,10.00,,,0,0,,0,,,,,0,0,0,0,0,,,0,,,1,1,1,0,0,1,,,,10,0,1,,,1,,,,0,11,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Abstract Method,"CH.ifa.draw.framework.Drawing.findFigureWithout",0,0,0,0,9.00,,,0,0,,0,,,,,0,0,0,0,0,,,0,,,1,1,1,0,0,1,,,,9,0,1,,,1,,,,0,10,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
File,"CH.ifa.draw.framework.Drawing.html",0,0,0,0,0.00,,,,0,,,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,2,2,,,0,0,0,0,0,,,446,446,0,0,0,0,,,,,,,,,,,0,,0,,,0,,,,,2,0,0,446,0,0,0,0
Public Abstract Method,"CH.ifa.draw.framework.Drawing.lock",0,0,0,0,3.00,,,0,0,,0,,,,,0,0,0,0,0,,,0,,,1,1,1,0,0,0,,,,3,0,1,,,1,,,,1,4,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Abstract Method,"CH.ifa.draw.framework.Drawing.orphan",0,0,0,0,5.00,,,0,0,,0,,,,,0,0,0,0,0,,,0,,,1,1,1,0,0,1,,,,5,0,1,,,1,,,,1,6,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Abstract Method,"CH.ifa.draw.framework.Drawing.orphanAll",0,0,0,0,5.00,,,0,0,,0,,,,,0,0,0,0,0,,,0,,,1,1,1,0,0,0,,,,5,0,1,,,1,,,,1,6,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Abstract Method,"CH.ifa.draw.framework.Drawing.release",0,0,0,0,3.00,,,0,0,,0,,,,,0,0,0,0,0,,,0,,,1,1,1,0,0,0,,,,3,0,1,,,1,,,,5,4,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Abstract Method,"CH.ifa.draw.framework.Drawing.remove",0,0,0,0,3.00,,,0,0,,0,,,,,0,0,0,0,0,,,0,,,1,1,1,0,0,1,,,,3,0,1,,,1,,,,6,4,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Abstract Method,"CH.ifa.draw.framework.Drawing.removeAll",0,0,0,0,4.00,,,0,0,,0,,,,,0,0,0,0,0,,,0,,,1,1,1,0,0,0,,,,4,0,1,,,1,,,,1,5,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Abstract Method,"CH.ifa.draw.framework.Drawing.removeDrawingChangeListener",0,0,0,0,3.00,,,0,0,,0,,,,,0,0,0,0,0,,,0,,,1,1,1,0,0,0,,,,3,0,1,,,1,,,,1,4,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Abstract Method,"CH.ifa.draw.framework.Drawing.replace",0,0,0,0,4.00,,,0,0,,0,,,,,0,0,0,0,0,,,0,,,1,1,1,0,0,0,,,,4,0,1,,,1,,,,1,5,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Abstract Method,"CH.ifa.draw.framework.Drawing.sendToBack",0,0,0,0,3.00,,,0,0,,0,,,,,0,0,0,0,0,,,0,,,1,1,1,0,0,0,,,,3,0,1,,,1,,,,1,4,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Abstract Method,"CH.ifa.draw.framework.Drawing.unlock",0,0,0,0,3.00,,,0,0,,0,,,,,0,0,0,0,0,,,0,,,1,1,1,0,0,0,,,,3,0,1,,,1,,,,1,4,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Class,"CH.ifa.draw.framework.DrawingChangeEvent",3,3,3,3,1.00,33,33,,0,2,,1,1,1,1,,,,,,,,4,,,5,9,5,,,,,,,13,4,5,,,13,,,3,,30,,,,4,,0,0,0,3,3,,,,1,3,,,,0,0,,0,1,1,1,3,3,0,6,1,1,1,1
Public Constructor,"CH.ifa.draw.framework.DrawingChangeEvent.DrawingChangeEvent",1,1,1,1,0.75,,,0,0,,0,,,,,0,1,1,1,1,,,2,,,1,3,2,0,1,2,,,,3,2,1,,,4,,,,4,7,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Method,"CH.ifa.draw.framework.DrawingChangeEvent.getDrawing",1,1,1,1,1.00,,,0,0,,0,,,,,0,1,1,1,1,,,1,,,1,2,1,0,1,2,,,,3,1,1,,,3,,,,0,6,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Method,"CH.ifa.draw.framework.DrawingChangeEvent.getInvalidatedRectangle",1,1,1,1,1.00,,,0,0,,0,,,,,0,1,1,1,1,,,1,,,1,2,1,0,1,1,,,,3,1,1,,,3,,,,2,6,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
File,"CH.ifa.draw.framework.DrawingChangeEvent.html",0,0,0,0,0.00,,,,0,,,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,2,2,,,0,0,0,0,0,,,96,96,0,0,2,2,,,,,,,,,,,0,,0,,,0,,,,,2,0,2,96,0,0,0,0
Public Interface,"CH.ifa.draw.framework.DrawingChangeListener",0,0,0,0,1.50,0,0,,0,2,,0,0,0,0,,,,,,,,0,,,3,3,2,,,,,,,6,0,3,,,4,,,2,,12,,,,2,,0,0,0,2,2,,,,0,2,,,,0,0,,1,1,1,1,0,0,0,0,0,0,0,0
Public Abstract Method,"CH.ifa.draw.framework.DrawingChangeListener.drawingInvalidated",0,0,0,0,3.00,,,0,0,,0,,,,,0,0,0,0,0,,,0,,,1,1,1,0,0,0,,,,3,0,1,,,1,,,,1,4,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Abstract Method,"CH.ifa.draw.framework.DrawingChangeListener.drawingRequestUpdate",0,0,0,0,3.00,,,0,0,,0,,,,,0,0,0,0,0,,,0,,,1,1,1,0,0,0,,,,3,0,1,,,1,,,,1,4,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
File,"CH.ifa.draw.framework.DrawingChangeListener.html",0,0,0,0,0.00,,,,0,,,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,2,2,,,0,0,0,0,0,,,65,65,0,0,2,2,,,,,,,,,,,0,,0,,,0,,,,,2,0,2,65,0,0,0,0
Public Interface,"CH.ifa.draw.framework.DrawingEditor",0,0,0,0,2.50,0,0,,0,0,,0,0,0,0,,,,,,,,0,,,7,7,6,,,,,,,20,0,7,,,8,,,0,,35,,,,7,,0,0,6,6,6,,,,0,6,,,,0,0,,3,3,3,0,0,0,0,0,0,0,0,0
Abstract Method,"CH.ifa.draw.framework.DrawingEditor.drawing",0,0,0,0,3.00,,,0,0,,0,,,,,0,0,0,0,0,,,0,,,1,1,1,0,0,1,,,,3,0,1,,,1,,,,0,4,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
File,"CH.ifa.draw.framework.DrawingEditor.html",0,0,0,0,0.00,,,,0,,,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,2,2,,,0,0,0,0,0,,,124,124,0,0,1,1,,,,,,,,,,,0,,0,,,0,,,,,2,0,1,124,0,0,0,0
Abstract Method,"CH.ifa.draw.framework.DrawingEditor.selectionChanged",0,0,0,0,4.00,,,0,0,,0,,,,,0,0,0,0,0,,,0,,,1,1,1,0,0,0,,,,4,0,1,,,1,,,,1,5,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Abstract Method,"CH.ifa.draw.framework.DrawingEditor.showStatus",0,0,0,0,3.00,,,0,0,,0,,,,,0,0,0,0,0,,,0,,,1,1,1,0,0,0,,,,3,0,1,,,1,,,,8,4,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Abstract Method,"CH.ifa.draw.framework.DrawingEditor.tool",0,0,0,0,3.00,,,0,0,,0,,,,,0,0,0,0,0,,,0,,,1,1,1,0,0,1,,,,3,0,1,,,1,,,,1,4,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Abstract Method,"CH.ifa.draw.framework.DrawingEditor.toolDone",0,0,0,0,4.00,,,0,0,,0,,,,,0,0,0,0,0,,,0,,,1,1,1,0,0,0,,,,4,0,1,,,1,,,,6,5,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Abstract Method,"CH.ifa.draw.framework.DrawingEditor.view",0,0,0,0,3.00,,,0,0,,0,,,,,0,0,0,0,0,,,0,,,1,1,1,0,0,1,,,,3,0,1,,,1,,,,0,4,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Interface,"CH.ifa.draw.framework.DrawingView",0,0,0,0,3.31,0,0,,0,3,,0,0,0,0,,,,,,,,0,,,41,41,40,,,,,,,139,0,41,,,42,,,40,,221,,,,40,,0,0,0,42,40,,,,0,40,,,,0,0,,1,9,9,2,0,0,0,0,0,0,0,0
Public Abstract Method,"CH.ifa.draw.framework.DrawingView.add",0,0,0,0,4.00,,,0,0,,0,,,,,0,0,0,0,0,,,0,,,1,1,1,0,0,1,,,,4,0,1,,,1,,,,7,5,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Abstract Method,"CH.ifa.draw.framework.DrawingView.addAll",0,0,0,0,3.00,,,0,0,,0,,,,,0,0,0,0,0,,,0,,,1,1,1,0,0,0,,,,3,0,1,,,1,,,,0,4,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Abstract Method,"CH.ifa.draw.framework.DrawingView.addToSelection",0,0,0,0,3.00,,,0,0,,0,,,,,0,0,0,0,0,,,0,,,1,1,1,0,0,0,,,,3,0,1,,,1,,,,7,4,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Abstract Method,"CH.ifa.draw.framework.DrawingView.addToSelectionAll",0,0,0,0,3.00,,,0,0,,0,,,,,0,0,0,0,0,,,0,,,1,1,1,0,0,0,,,,3,0,1,,,1,,,,0,4,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Abstract Method,"CH.ifa.draw.framework.DrawingView.checkDamage",0,0,0,0,3.00,,,0,0,,0,,,,,0,0,0,0,0,,,0,,,1,1,1,0,0,0,,,,3,0,1,,,1,,,,15,4,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Abstract Method,"CH.ifa.draw.framework.DrawingView.clearSelection",0,0,0,0,3.00,,,0,0,,0,,,,,0,0,0,0,0,,,0,,,1,1,1,0,0,0,,,,3,0,1,,,1,,,,10,4,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Abstract Method,"CH.ifa.draw.framework.DrawingView.createImage",0,0,0,0,3.00,,,0,0,,0,,,,,0,0,0,0,0,,,0,,,1,1,1,0,0,1,,,,3,0,1,,,1,,,,1,4,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Abstract Method,"CH.ifa.draw.framework.DrawingView.drawAll",0,0,0,0,5.00,,,0,0,,0,,,,,0,0,0,0,0,,,0,,,1,1,1,0,0,0,,,,5,0,1,,,1,,,,2,6,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Abstract Method,"CH.ifa.draw.framework.DrawingView.drawBackground",0,0,0,0,5.00,,,0,0,,0,,,,,0,0,0,0,0,,,0,,,1,1,1,0,0,0,,,,5,0,1,,,1,,,,0,6,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Abstract Method,"CH.ifa.draw.framework.DrawingView.drawDrawing",0,0,0,0,3.00,,,0,0,,0,,,,,0,0,0,0,0,,,0,,,1,1,1,0,0,0,,,,3,0,1,,,1,,,,0,4,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Abstract Method,"CH.ifa.draw.framework.DrawingView.drawHandles",0,0,0,0,3.00,,,0,0,,0,,,,,0,0,0,0,0,,,0,,,1,1,1,0,0,0,,,,3,0,1,,,1,,,,0,4,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Abstract Method,"CH.ifa.draw.framework.DrawingView.drawing",0,0,0,0,3.00,,,0,0,,0,,,,,0,0,0,0,0,,,0,,,1,1,1,0,0,1,,,,3,0,1,,,1,,,,14,4,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Abstract Method,"CH.ifa.draw.framework.DrawingView.editor",0,0,0,0,3.00,,,0,0,,0,,,,,0,0,0,0,0,,,0,,,1,1,1,0,0,1,,,,3,0,1,,,1,,,,1,4,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Abstract Method,"CH.ifa.draw.framework.DrawingView.findHandle",0,0,0,0,4.00,,,0,0,,0,,,,,0,0,0,0,0,,,0,,,1,1,1,0,0,1,,,,4,0,1,,,1,,,,1,5,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Abstract Method,"CH.ifa.draw.framework.DrawingView.freezeView",0,0,0,0,4.00,,,0,0,,0,,,,,0,0,0,0,0,,,0,,,1,1,1,0,0,0,,,,4,0,1,,,1,,,,2,5,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Abstract Method,"CH.ifa.draw.framework.DrawingView.getBackground",0,0,0,0,3.00,,,0,0,,0,,,,,0,0,0,0,0,,,0,,,1,1,1,0,0,1,,,,3,0,1,,,1,,,,2,4,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Abstract Method,"CH.ifa.draw.framework.DrawingView.getConstrainer",0,0,0,0,3.00,,,0,0,,0,,,,,0,0,0,0,0,,,0,,,1,1,1,0,0,1,,,,3,0,1,,,1,,,,1,4,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Abstract Method,"CH.ifa.draw.framework.DrawingView.getFigureSelection",0,0,0,0,4.00,,,0,0,,0,,,,,0,0,0,0,0,,,0,,,1,1,1,0,0,1,,,,4,0,1,,,1,,,,2,5,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Abstract Method,"CH.ifa.draw.framework.DrawingView.getGraphics",0,0,0,0,3.00,,,0,0,,0,,,,,0,0,0,0,0,,,0,,,1,1,1,0,0,1,,,,3,0,1,,,1,,,,1,4,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Abstract Method,"CH.ifa.draw.framework.DrawingView.getMinimumSize",0,0,0,0,3.00,,,0,0,,0,,,,,0,0,0,0,0,,,0,,,1,1,1,0,0,1,,,,3,0,1,,,1,,,,0,4,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Abstract Method,"CH.ifa.draw.framework.DrawingView.getPreferredSize",0,0,0,0,3.00,,,0,0,,0,,,,,0,0,0,0,0,,,0,,,1,1,1,0,0,1,,,,3,0,1,,,1,,,,0,4,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Abstract Method,"CH.ifa.draw.framework.DrawingView.getSize",0,0,0,0,3.00,,,0,0,,0,,,,,0,0,0,0,0,,,0,,,1,1,1,0,0,1,,,,3,0,1,,,1,,,,3,4,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
File,"CH.ifa.draw.framework.DrawingView.html",0,0,0,0,0.00,,,,0,,,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,2,2,,,0,0,0,0,0,,,594,594,0,0,7,7,,,,,,,,,,,0,,0,,,0,,,,,2,0,7,594,0,0,0,0
Public Abstract Method,"CH.ifa.draw.framework.DrawingView.lastClick",0,0,0,0,3.00,,,0,0,,0,,,,,0,0,0,0,0,,,0,,,1,1,1,0,0,1,,,,3,0,1,,,1,,,,2,4,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Abstract Method,"CH.ifa.draw.framework.DrawingView.paint",0,0,0,0,5.00,,,0,0,,0,,,,,0,0,0,0,0,,,0,,,1,1,1,0,0,0,,,,5,0,1,,,1,,,,0,6,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Abstract Method,"CH.ifa.draw.framework.DrawingView.remove",0,0,0,0,4.00,,,0,0,,0,,,,,0,0,0,0,0,,,0,,,1,1,1,0,0,1,,,,4,0,1,,,1,,,,1,5,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Abstract Method,"CH.ifa.draw.framework.DrawingView.removeFromSelection",0,0,0,0,3.00,,,0,0,,0,,,,,0,0,0,0,0,,,0,,,1,1,1,0,0,0,,,,3,0,1,,,1,,,,0,4,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Abstract Method,"CH.ifa.draw.framework.DrawingView.repairDamage",0,0,0,0,3.00,,,0,0,,0,,,,,0,0,0,0,0,,,0,,,1,1,1,0,0,0,,,,3,0,1,,,1,,,,1,4,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Abstract Method,"CH.ifa.draw.framework.DrawingView.selection",0,0,0,0,5.00,,,0,0,,0,,,,,0,0,0,0,0,,,0,,,1,1,1,0,0,1,,,,5,0,1,,,1,,,,2,6,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Abstract Method,"CH.ifa.draw.framework.DrawingView.selectionCount",0,0,0,0,3.00,,,0,0,,0,,,,,0,0,0,0,0,,,0,,,1,1,1,0,0,1,,,,3,0,1,,,1,,,,10,4,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Abstract Method,"CH.ifa.draw.framework.DrawingView.selectionElements",0,0,0,0,3.00,,,0,0,,0,,,,,0,0,0,0,0,,,0,,,1,1,1,0,0,1,,,,3,0,1,,,1,,,,4,4,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Abstract Method,"CH.ifa.draw.framework.DrawingView.selectionZOrdered",0,0,0,0,6.00,,,0,0,,0,,,,,0,0,0,0,0,,,0,,,1,1,1,0,0,1,,,,6,0,1,,,1,,,,3,7,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Abstract Method,"CH.ifa.draw.framework.DrawingView.setBackground",0,0,0,0,3.00,,,0,0,,0,,,,,0,0,0,0,0,,,0,,,1,1,1,0,0,0,,,,3,0,1,,,1,,,,1,4,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Abstract Method,"CH.ifa.draw.framework.DrawingView.setConstrainer",0,0,0,0,3.00,,,0,0,,0,,,,,0,0,0,0,0,,,0,,,1,1,1,0,0,0,,,,3,0,1,,,1,,,,1,4,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Abstract Method,"CH.ifa.draw.framework.DrawingView.setCursor",0,0,0,0,3.00,,,0,0,,0,,,,,0,0,0,0,0,,,0,,,1,1,1,0,0,0,,,,3,0,1,,,1,,,,2,4,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Abstract Method,"CH.ifa.draw.framework.DrawingView.setDisplayUpdate",0,0,0,0,4.00,,,0,0,,0,,,,,0,0,0,0,0,,,0,,,1,1,1,0,0,0,,,,4,0,1,,,1,,,,0,5,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Abstract Method,"CH.ifa.draw.framework.DrawingView.setDrawing",0,0,0,0,3.00,,,0,0,,0,,,,,0,0,0,0,0,,,0,,,1,1,1,0,0,0,,,,3,0,1,,,1,,,,0,4,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Public Abstract Method,"CH.ifa.draw.framework.DrawingView.setEditor",0,0,0,0,3.00,,,0,0,,0,,,,,0,0,0,0,0,,,0,,,1,1,1,0,0,0,,,,3,0,1,,,1,,,,0,4,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
