Kind,Name,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,CountDeclClass,CountDeclExecutableUnit,MaxCyclomatic,MaxCyclomaticStrict,MaxCyclomaticModified,MaxEssential,MaxNesting,SumCyclomatic,SumEssential
Protected Method,CH.ifa.draw.standard.StandardDrawingView.handleCursorKey,,,,,,,,,,,1,6,1
File,CH.ifa.draw.standard.StandardDrawingView.html,0,0,0,0,0,0,0,,0,0,0,0,0
Public Method,CH.ifa.draw.standard.StandardDrawingView.isFocusTraversable,,,,,,,,,,,0,1,1
Public Method,CH.ifa.draw.standard.StandardDrawingView.keyPressed,,,,,,,,,,,1,3,1
Public Method,CH.ifa.draw.standard.StandardDrawingView.keyReleased,,,,,,,,,,,0,1,1
Public Method,CH.ifa.draw.standard.StandardDrawingView.keyTyped,,,,,,,,,,,0,1,1
Public Method,CH.ifa.draw.standard.StandardDrawingView.lastClick,,,,,,,,,,,0,1,1
Public Method,CH.ifa.draw.standard.StandardDrawingView.mouseClicked,,,,,,,,,,,0,1,1
Public Method,CH.ifa.draw.standard.StandardDrawingView.mouseDragged,,,,,,,,,,,0,1,1
Public Method,CH.ifa.draw.standard.StandardDrawingView.mouseEntered,,,,,,,,,,,0,1,1
Public Method,CH.ifa.draw.standard.StandardDrawingView.mouseExited,,,,,,,,,,,0,1,1
Public Method,CH.ifa.draw.standard.StandardDrawingView.mouseMoved,,,,,,,,,,,0,1,1
Public Method,CH.ifa.draw.standard.StandardDrawingView.mousePressed,,,,,,,,,,,0,1,1
Public Method,CH.ifa.draw.standard.StandardDrawingView.mouseReleased,,,,,,,,,,,0,1,1
Private Method,CH.ifa.draw.standard.StandardDrawingView.moveSelection,,,,,,,,,,,1,2,1
Public Method,CH.ifa.draw.standard.StandardDrawingView.paint,,,,,,,,,,,0,1,1
Private Method,CH.ifa.draw.standard.StandardDrawingView.readObject,,,,,,,,,,,1,2,1
Public Method,CH.ifa.draw.standard.StandardDrawingView.remove,,,,,,,,,,,0,1,1
Public Method,CH.ifa.draw.standard.StandardDrawingView.removeBackground,,,,,,,,,,,1,2,1
Public Method,CH.ifa.draw.standard.StandardDrawingView.removeForeground,,,,,,,,,,,1,2,1
Public Method,CH.ifa.draw.standard.StandardDrawingView.removeFromSelection,,,,,,,,,,,1,2,1
Public Method,CH.ifa.draw.standard.StandardDrawingView.repairDamage,,,,,,,,,,,1,2,1
Public Method,CH.ifa.draw.standard.StandardDrawingView.selection,,,,,,,,,,,0,1,1
Protected Method,CH.ifa.draw.standard.StandardDrawingView.selectionChanged,,,,,,,,,,,0,1,1
Public Method,CH.ifa.draw.standard.StandardDrawingView.selectionCount,,,,,,,,,,,0,1,1
Public Method,CH.ifa.draw.standard.StandardDrawingView.selectionElements,,,,,,,,,,,0,1,1
Private Method,CH.ifa.draw.standard.StandardDrawingView.selectionHandles,,,,,,,,,,,3,4,1
Public Method,CH.ifa.draw.standard.StandardDrawingView.selectionZOrdered,,,,,,,,,,,2,3,1
Public Method,CH.ifa.draw.standard.StandardDrawingView.setConstrainer,,,,,,,,,,,0,1,1
Public Method,CH.ifa.draw.standard.StandardDrawingView.setDisplayUpdate,,,,,,,,,,,0,1,1
Public Method,CH.ifa.draw.standard.StandardDrawingView.setDrawing,,,,,,,,,,,1,3,1
Public Method,CH.ifa.draw.standard.StandardDrawingView.setEditor,,,,,,,,,,,0,1,1
Public Method,CH.ifa.draw.standard.StandardDrawingView.toggleSelection,,,,,,,,,,,1,2,1
Public Method,CH.ifa.draw.standard.StandardDrawingView.tool,,,,,,,,,,,0,1,1
Public Method,CH.ifa.draw.standard.StandardDrawingView.unfreezeView,,,,,,,,,,,0,1,1
Public Method,CH.ifa.draw.standard.StandardDrawingView.update,,,,,,,,,,,0,1,1
Public Interface,CH.ifa.draw.standard.TextHolder,0,0,0,0,,,0,0,0,0,0,0,0
Public Abstract Method,CH.ifa.draw.standard.TextHolder.acceptsTyping,,,,,,,,,,,0,0,0
Public Abstract Method,CH.ifa.draw.standard.TextHolder.connect,,,,,,,,,,,0,0,0
Public Abstract Method,CH.ifa.draw.standard.TextHolder.getFont,,,,,,,,,,,0,0,0
Public Abstract Method,CH.ifa.draw.standard.TextHolder.getText,,,,,,,,,,,0,0,0
File,CH.ifa.draw.standard.TextHolder.html,0,0,0,0,0,0,0,,0,0,0,0,0
Public Abstract Method,CH.ifa.draw.standard.TextHolder.overlayColumns,,,,,,,,,,,0,0,0
Public Abstract Method,CH.ifa.draw.standard.TextHolder.setText,,,,,,,,,,,0,0,0
Public Abstract Method,CH.ifa.draw.standard.TextHolder.textDisplayBox,,,,,,,,,,,0,0,0
Public Class,CH.ifa.draw.standard.ToggleGridCommand,1,1,1,1,,,2,2,2,1,1,3,2
Public Constructor,CH.ifa.draw.standard.ToggleGridCommand.ToggleGridCommand,,,,,,,,,,,0,1,1
Public Method,CH.ifa.draw.standard.ToggleGridCommand.execute,,,,,,,,,,,1,2,1
File,CH.ifa.draw.standard.ToggleGridCommand.html,0,0,0,0,0,0,0,,0,0,0,0,0
Public Class,CH.ifa.draw.standard.ToolButton,1,1,1,1,,,4,4,4,1,1,16,10
Public Constructor,CH.ifa.draw.standard.ToolButton.ToolButton,,,,,,,,,,,1,4,1
Public Method,CH.ifa.draw.standard.ToolButton.attributeValue,,,,,,,,,,,0,1,1
Public Method,CH.ifa.draw.standard.ToolButton.getMinimumSize,,,,,,,,,,,0,1,1
Public Method,CH.ifa.draw.standard.ToolButton.getPreferredSize,,,,,,,,,,,0,1,1
File,CH.ifa.draw.standard.ToolButton.html,0,0,0,0,0,0,0,,0,0,0,0,0
Public Method,CH.ifa.draw.standard.ToolButton.name,,,,,,,,,,,0,1,1
Public Method,CH.ifa.draw.standard.ToolButton.paintBackground,,,,,,,,,,,0,1,1
Public Method,CH.ifa.draw.standard.ToolButton.paintNormal,,,,,,,,,,,1,2,1
Public Method,CH.ifa.draw.standard.ToolButton.paintPressed,,,,,,,,,,,1,2,1
Public Method,CH.ifa.draw.standard.ToolButton.paintSelected,,,,,,,,,,,1,2,1
Public Method,CH.ifa.draw.standard.ToolButton.tool,,,,,,,,,,,0,1,1
Class,CH.ifa.draw.standard.WestHandle,1,1,1,1,,,1,1,1,1,0,2,2
Constructor,CH.ifa.draw.standard.WestHandle.WestHandle,,,,,,,,,,,0,1,1
Public Method,CH.ifa.draw.standard.WestHandle.invokeStep,,,,,,,,,,,0,1,1
Package,CH.ifa.draw.util,1,1,1,1,20,,6,13,6,5,4,202,148
Public Interface,CH.ifa.draw.util.Animatable,0,0,0,0,,,0,0,0,0,0,0,0
Abstract Method,CH.ifa.draw.util.Animatable.animationStep,,,,,,,,,,,0,0,0
File,CH.ifa.draw.util.Animatable.html,0,0,0,0,0,0,0,,0,0,0,0,0
Public Class,CH.ifa.draw.util.Clipboard,1,1,1,1,,,1,1,1,1,0,4,4
Private Constructor,CH.ifa.draw.util.Clipboard.Clipboard,,,,,,,,,,,0,1,1
Public Static Method,CH.ifa.draw.util.Clipboard.getClipboard,,,,,,,,,,,0,1,1
Public Method,CH.ifa.draw.util.Clipboard.getContents,,,,,,,,,,,0,1,1
File,CH.ifa.draw.util.Clipboard.html,0,0,0,0,0,0,0,,0,0,0,0,0
Public Method,CH.ifa.draw.util.Clipboard.setContents,,,,,,,,,,,0,1,1
Class,CH.ifa.draw.util.ColorEntry,1,1,1,1,,,1,1,1,1,0,1,1
Constructor,CH.ifa.draw.util.ColorEntry.ColorEntry,,,,,,,,,,,0,1,1
Public Class,CH.ifa.draw.util.ColorMap,2,2,2,1,,,3,3,3,3,2,12,10
Public Static Method,CH.ifa.draw.util.ColorMap.color,,,,,,,,,,,1,2,1
Public Static Method,CH.ifa.draw.util.ColorMap.color,,,,,,,,,,,2,3,3
Public Static Method,CH.ifa.draw.util.ColorMap.colorIndex,,,,,,,,,,,2,3,3
File,CH.ifa.draw.util.ColorMap.html,0,0,0,0,0,0,0,,0,0,0,0,0
Public Static Method,CH.ifa.draw.util.ColorMap.isTransparent,,,,,,,,,,,0,1,1
Public Static Method,CH.ifa.draw.util.ColorMap.name,,,,,,,,,,,1,2,1
Public Static Method,CH.ifa.draw.util.ColorMap.size,,,,,,,,,,,0,1,1
Public Abstract Class,CH.ifa.draw.util.Command,1,1,1,1,,,1,1,1,1,0,3,3
Public Constructor,CH.ifa.draw.util.Command.Command,,,,,,,,,,,0,1,1
Public Abstract Method,CH.ifa.draw.util.Command.execute,,,,,,,,,,,0,0,0
File,CH.ifa.draw.util.Command.html,0,0,0,0,0,0,0,,0,0,0,0,0
Public Method,CH.ifa.draw.util.Command.isExecutable,,,,,,,,,,,0,1,1
Public Method,CH.ifa.draw.util.Command.name,,,,,,,,,,,0,1,1
Public Class,CH.ifa.draw.util.CommandButton,1,1,1,1,,,2,2,2,1,1,3,2
Public Constructor,CH.ifa.draw.util.CommandButton.CommandButton,,,,,,,,,,,0,1,1
Public Method,CH.ifa.draw.util.CommandButton.actionPerformed,,,,,,,,,,,1,2,1
File,CH.ifa.draw.util.CommandButton.html,0,0,0,0,0,0,0,,0,0,0,0,0
Public Class,CH.ifa.draw.util.CommandChoice,1,1,1,1,,,1,1,1,1,0,3,3
Public Constructor,CH.ifa.draw.util.CommandChoice.CommandChoice,,,,,,,,,,,0,1,1
Public Method,CH.ifa.draw.util.CommandChoice.addItem,,,,,,,,,,,0,1,1
File,CH.ifa.draw.util.CommandChoice.html,0,0,0,0,0,0,0,,0,0,0,0,0
Public Method,CH.ifa.draw.util.CommandChoice.itemStateChanged,,,,,,,,,,,0,1,1
Public Class,CH.ifa.draw.util.CommandMenu,1,1,1,1,,,4,4,4,4,2,15,15
Public Constructor,CH.ifa.draw.util.CommandMenu.CommandMenu,,,,,,,,,,,0,1,1
Public Method,CH.ifa.draw.util.CommandMenu.actionPerformed,,,,,,,,,,,2,4,4
Public Method,CH.ifa.draw.util.CommandMenu.add,,,,,,,,,,,0,1,1
Public Method,CH.ifa.draw.util.CommandMenu.add,,,,,,,,,,,0,1,1
Public Method,CH.ifa.draw.util.CommandMenu.checkEnabled,,,,,,,,,,,2,3,3
Public Method,CH.ifa.draw.util.CommandMenu.enable,,,,,,,,,,,2,3,3
File,CH.ifa.draw.util.CommandMenu.html,0,0,0,0,0,0,0,,0,0,0,0,0
Public Method,CH.ifa.draw.util.CommandMenu.remove,,,,,,,,,,,0,1,1
Public Method,CH.ifa.draw.util.CommandMenu.remove,,,,,,,,,,,0,1,1
Public Class,CH.ifa.draw.util.Filler,1,1,1,1,,,2,2,2,1,1,6,5
Public Constructor,CH.ifa.draw.util.Filler.Filler,,,,,,,,,,,0,1,1
Public Constructor,CH.ifa.draw.util.Filler.Filler,,,,,,,,,,,0,1,1
Public Method,CH.ifa.draw.util.Filler.getBackground,,,,,,,,,,,1,2,1
Public Method,CH.ifa.draw.util.Filler.getMinimumSize,,,,,,,,,,,0,1,1
Public Method,CH.ifa.draw.util.Filler.getPreferredSize,,,,,,,,,,,0,1,1
File,CH.ifa.draw.util.Filler.html,0,0,0,0,0,0,0,,0,0,0,0,0
Public Class,CH.ifa.draw.util.FloatingTextField,1,1,1,1,,,2,2,2,1,1,11,9
Public Constructor,CH.ifa.draw.util.FloatingTextField.FloatingTextField,,,,,,,,,,,0,1,1
Public Method,CH.ifa.draw.util.FloatingTextField.addActionListener,,,,,,,,,,,0,1,1
Public Method,CH.ifa.draw.util.FloatingTextField.createOverlay,,,,,,,,,,,0,1,1
Public Method,CH.ifa.draw.util.FloatingTextField.createOverlay,,,,,,,,,,,1,2,1
Public Method,CH.ifa.draw.util.FloatingTextField.endOverlay,,,,,,,,,,,1,2,1
Public Method,CH.ifa.draw.util.FloatingTextField.getPreferredSize,,,,,,,,,,,0,1,1
Public Method,CH.ifa.draw.util.FloatingTextField.getText,,,,,,,,,,,0,1,1
File,CH.ifa.draw.util.FloatingTextField.html,0,0,0,0,0,0,0,,0,0,0,0,0
Public Method,CH.ifa.draw.util.FloatingTextField.removeActionListener,,,,,,,,,,,0,1,1
Public Method,CH.ifa.draw.util.FloatingTextField.setBounds,,,,,,,,,,,0,1,1
Public Class,CH.ifa.draw.util.Geom,2,2,2,1,,,5,13,5,5,3,32,23
Private Constructor,CH.ifa.draw.util.Geom.Geom,,,,,,,,,,,0,1,1
Public Static Method,CH.ifa.draw.util.Geom.angleToPoint,,,,,,,,,,,1,5,1
Public Static Method,CH.ifa.draw.util.Geom.center,,,,,,,,,,,0,1,1
Public Static Method,CH.ifa.draw.util.Geom.direction,,,,,,,,,,,1,4,1
Public Static Method,CH.ifa.draw.util.Geom.east,,,,,,,,,,,0,1,1
File,CH.ifa.draw.util.Geom.html,0,0,0,0,0,0,0,,0,0,0,0,0
Public Static Method,CH.ifa.draw.util.Geom.intersect,,,,,,,,,,,3,5,5
Public Static Method,CH.ifa.draw.util.Geom.length,,,,,,,,,,,0,1,1
Public Static Method,CH.ifa.draw.util.Geom.length2,,,,,,,,,,,0,1,1
Public Static Method,CH.ifa.draw.util.Geom.lineContainsPoint,,,,,,,,,,,1,4,4
Public Static Method,CH.ifa.draw.util.Geom.north,,,,,,,,,,,0,1,1
Public Static Method,CH.ifa.draw.util.Geom.ovalAngleToPoint,,,,,,,,,,,0,1,1
Public Static Method,CH.ifa.draw.util.Geom.pointToAngle,,,,,,,,,,,0,1,1
Public Static Method,CH.ifa.draw.util.Geom.polarToPoint,,,,,,,,,,,0,1,1
Public Static Method,CH.ifa.draw.util.Geom.range,,,,,,,,,,,1,3,1
Public Static Method,CH.ifa.draw.util.Geom.south,,,,,,,,,,,0,1,1
Public Static Method,CH.ifa.draw.util.Geom.west,,,,,,,,,,,0,1,1
Public Class,CH.ifa.draw.util.Iconkit,2,2,2,1,,,5,5,5,1,2,19,9
Public Constructor,CH.ifa.draw.util.Iconkit.Iconkit,,,,,,,,,,,0,1,1
Private Method,CH.ifa.draw.util.Iconkit.basicGetImage,,,,,,,,,,,1,2,1
Public Method,CH.ifa.draw.util.Iconkit.getImage,,,,,,,,,,,1,2,1
File,CH.ifa.draw.util.Iconkit.html,0,0,0,0,0,0,0,,0,0,0,0,0
Public Static Method,CH.ifa.draw.util.Iconkit.instance,,,,,,,,,,,0,1,1
Public Method,CH.ifa.draw.util.Iconkit.loadImage,,,,,,,,,,,1,3,1
Public Method,CH.ifa.draw.util.Iconkit.loadImageResource,,,,,,,,,,,2,3,1
Public Method,CH.ifa.draw.util.Iconkit.loadRegisteredImages,,,,,,,,,,,2,5,1
Public Method,CH.ifa.draw.util.Iconkit.registerAndLoadImage,,,,,,,,,,,0,1,1
Public Method,CH.ifa.draw.util.Iconkit.registerImage,,,,,,,,,,,0,1,1
Public Abstract Class,CH.ifa.draw.util.PaletteButton,1,1,1,1,,,4,4,2,1,1,20,14
Public Constructor,CH.ifa.draw.util.PaletteButton.PaletteButton,,,,,,,,,,,0,1,1
File,CH.ifa.draw.util.PaletteButton.html,0,0,0,0,0,0,0,,0,0,0,0,0
Public Method,CH.ifa.draw.util.PaletteButton.mouseClicked,,,,,,,,,,,0,1,1
Public Method,CH.ifa.draw.util.PaletteButton.mouseDragged,,,,,,,,,,,1,2,1
Public Method,CH.ifa.draw.util.PaletteButton.mouseEntered,,,,,,,,,,,0,1,1
Public Method,CH.ifa.draw.util.PaletteButton.mouseExited,,,,,,,,,,,1,2,1
Public Method,CH.ifa.draw.util.PaletteButton.mouseMoved,,,,,,,,,,,0,1,1
Public Method,CH.ifa.draw.util.PaletteButton.mousePressed,,,,,,,,,,,0,1,1
Public Method,CH.ifa.draw.util.PaletteButton.mouseReleased,,,,,,,,,,,1,2,1
Public Method,CH.ifa.draw.util.PaletteButton.name,,,,,,,,,,,0,1,1
Public Method,CH.ifa.draw.util.PaletteButton.paint,,,,,,,,,,,1,4,1
Public Abstract Method,CH.ifa.draw.util.PaletteButton.paintBackground,,,,,,,,,,,0,0,0
Public Abstract Method,CH.ifa.draw.util.PaletteButton.paintNormal,,,,,,,,,,,0,0,0
Public Abstract Method,CH.ifa.draw.util.PaletteButton.paintPressed,,,,,,,,,,,0,0,0
Public Abstract Method,CH.ifa.draw.util.PaletteButton.paintSelected,,,,,,,,,,,0,0,0
Public Method,CH.ifa.draw.util.PaletteButton.reset,,,,,,,,,,,0,1,1
Public Method,CH.ifa.draw.util.PaletteButton.select,,,,,,,,,,,0,1,1
Public Method,CH.ifa.draw.util.PaletteButton.update,,,,,,,,,,,0,1,1
Public Method,CH.ifa.draw.util.PaletteButton.value,,,,,,,,,,,0,1,1
Public Class,CH.ifa.draw.util.PaletteIcon,1,1,1,1,,,1,1,1,1,0,6,6
Public Constructor,CH.ifa.draw.util.PaletteIcon.PaletteIcon,,,,,,,,,,,0,1,1
Public Method,CH.ifa.draw.util.PaletteIcon.getHeight,,,,,,,,,,,0,1,1
Public Method,CH.ifa.draw.util.PaletteIcon.getWidth,,,,,,,,,,,0,1,1
File,CH.ifa.draw.util.PaletteIcon.html,0,0,0,0,0,0,0,,0,0,0,0,0
Public Method,CH.ifa.draw.util.PaletteIcon.normal,,,,,,,,,,,0,1,1
Public Method,CH.ifa.draw.util.PaletteIcon.pressed,,,,,,,,,,,0,1,1
Public Method,CH.ifa.draw.util.PaletteIcon.selected,,,,,,,,,,,0,1,1
Public Class,CH.ifa.draw.util.PaletteLayout,2,2,2,1,,,6,6,6,1,4,16,8
Public Constructor,CH.ifa.draw.util.PaletteLayout.PaletteLayout,,,,,,,,,,,0,1,1
Public Constructor,CH.ifa.draw.util.PaletteLayout.PaletteLayout,,,,,,,,,,,0,1,1
Public Constructor,CH.ifa.draw.util.PaletteLayout.PaletteLayout,,,,,,,,,,,0,1,1
Public Method,CH.ifa.draw.util.PaletteLayout.addLayoutComponent,,,,,,,,,,,0,1,1
File,CH.ifa.draw.util.PaletteLayout.html,0,0,0,0,0,0,0,,0,0,0,0,0
Public Method,CH.ifa.draw.util.PaletteLayout.layoutContainer,,,,,,,,,,,3,4,1
Public Method,CH.ifa.draw.util.PaletteLayout.minimumLayoutSize,,,,,,,,,,,4,6,1
Public Method,CH.ifa.draw.util.PaletteLayout.preferredLayoutSize,,,,,,,,,,,0,1,1
Public Method,CH.ifa.draw.util.PaletteLayout.removeLayoutComponent,,,,,,,,,,,0,1,1
Public Interface,CH.ifa.draw.util.PaletteListener,0,0,0,0,,,0,0,0,0,0,0,0
File,CH.ifa.draw.util.PaletteListener.html,0,0,0,0,0,0,0,,0,0,0,0,0
Abstract Method,CH.ifa.draw.util.PaletteListener.paletteUserOver,,,,,,,,,,,0,0,0
Abstract Method,CH.ifa.draw.util.PaletteListener.paletteUserSelected,,,,,,,,,,,0,0,0
Public Class,CH.ifa.draw.util.ReverseVectorEnumerator,1,1,1,1,,,2,2,2,1,1,4,3
Public Constructor,CH.ifa.draw.util.ReverseVectorEnumerator.ReverseVectorEnumerator,,,,,,,,,,,0,1,1
Public Method,CH.ifa.draw.util.ReverseVectorEnumerator.hasMoreElements,,,,,,,,,,,0,1,1
File,CH.ifa.draw.util.ReverseVectorEnumerator.html,0,0,0,0,0,0,0,,0,0,0,0,0
Public Method,CH.ifa.draw.util.ReverseVectorEnumerator.nextElement,,,,,,,,,,,1,2,1
Public Interface,CH.ifa.draw.util.Storable,0,0,0,0,,,0,0,0,0,0,0,0
File,CH.ifa.draw.util.Storable.html,0,0,0,0,0,0,0,,0,0,0,0,0
Public Abstract Method,CH.ifa.draw.util.Storable.read,,,,,,,,,,,0,0,0
Public Abstract Method,CH.ifa.draw.util.Storable.write,,,,,,,,,,,0,0,0
Public Class,CH.ifa.draw.util.StorableInput,2,2,2,1,,,5,5,5,5,1,21,16
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Public Class,CH.ifa.draw.util.StorableOutput,1,1,1,1,,,6,6,3,3,2,26,17
